f_i [Hz], Energy spectrum for w' at f_i [m2/s]
0.20002472167439395,4.080534003399952,
0.20169159435501388,4.15216369647003,
0.20335846703563384,4.223022132641897,
0.20502533971625378,4.400913505086355,
0.20669221239687374,3.924660237236861,
0.20835908507749368,3.784425850208714,
0.21002595775811364,3.985646742715846,
0.21169283043873358,3.9963366882247846,
0.21335970311935354,3.6787741709964314,
0.2150265757999735,3.4230839024586692,
0.21669344848059344,3.2459958640063453,
0.2183603211612134,3.157491382661104,
0.22002719384183334,3.046984699700279,
0.2216940665224533,3.148290410790031,
0.22336093920307323,3.2327128124923825,
0.2250278118836932,2.958014144465589,
0.22669468456431313,2.6780269878764744,
0.2283615572449331,2.716620493893752,
0.23002842992555303,2.6551465246395827,
0.231695302606173,2.5578104855188664,
0.23336217528679293,2.6140222607698376,
0.2350290479674129,2.607252580525247,
0.23669592064803283,2.431949887116872,
0.2383627933286528,2.322840899105544,
0.24002966600927272,2.3453715254485012,
0.2416965386898927,2.261740248398231,
0.24336341137051262,2.234401491568131,
0.24503028405113259,2.440666392796156,
0.24669715673175252,2.0260164943137093,
0.24836402941237248,1.7306260894992618,
0.25003090209299245,1.7945651126206295,
0.2516977747736124,1.8543030072468594,
0.2533646474542323,1.7838554796222585,
0.25503152013485225,1.8522908576770916,
0.25669839281547224,1.7813957755647891,
0.2583652654960922,1.6702052997004537,
0.2600321381767121,1.514816355357069,
0.26169901085733205,1.5427631713442722,
0.26336588353795204,1.452169312988256,
0.265032756218572,1.4442191539111595,
0.2666996288991919,1.4102165948737428,
0.2683665015798119,1.3714171561605737,
0.27003337426043184,1.2731131427405733,
0.27170024694105177,1.2845912471733627,
0.2733671196216717,1.2237512198321085,
0.2750339923022917,1.1897635441935321,
0.27670086498291163,1.2151175411847723,
0.27836773766353157,1.119396717227073,
0.2800346103441515,1.1321604016102207,
0.2817014830247715,1.1368730495448391,
0.28336835570539143,1.0796260070515111,
0.28503522838601136,1.0530891127628257,
0.2867021010666313,0.9293014302317829,
0.2883689737472513,0.9909314674915154,
0.2900358464278712,1.0294246946969101,
0.29170271910849116,0.9560428781650819,
0.2933695917891111,0.9644734737067127,
0.2950364644697311,0.8505711088455745,
0.296703337150351,0.8576616521742981,
0.29837020983097096,0.8870997086702422,
0.3000370825115909,0.8506808973841874,
0.3017039551922109,0.7043324629092333,
0.3033708278728308,0.6377722894397062,
0.30503770055345075,0.6527621384669277,
0.3067045732340707,0.651736314900611,
0.3083714459146907,0.7165516768629964,
0.3100383185953106,0.6983822519059458,
0.31170519127593055,0.6903587070291204,
0.3133720639565505,0.6407911067378532,
0.3150389366371705,0.5617495561645878,
0.3167058093177904,0.5291494350017673,
0.31837268199841035,0.5338958796545047,
